User Id,Username,Name,Avtar Template,Moderator,Trust Level
14514,Jl_DefiEdge,Lucas Joseph,https://avatars.discourse-cdn.com/v4/letter/j/85f322/{size}.png,False,2
11600,thedevanshmehta,Devansh Mehta,/user_avatar/forum.arbitrum.foundation/thedevanshmehta/{size}/2334_2.png,False,2
11262,Saurabh,Saurabh,https://avatars.discourse-cdn.com/v4/letter/s/ee7513/{size}.png,False,2
12251,Juandi,Juandi,/user_avatar/forum.arbitrum.foundation/juandi/{size}/3016_2.png,False,2
12048,Blueweb,Chain_L,/user_avatar/forum.arbitrum.foundation/blueweb/{size}/6133_2.png,False,2
11404,iamoracle,iamoracle,https://avatars.discourse-cdn.com/v4/letter/i/58f4c7/{size}.png,False,2
7988,krst,Krzysztof 'krst' Urbański L2BEAT 💗,/user_avatar/forum.arbitrum.foundation/krst/{size}/1357_2.png,False,2
12295,Srijith-Questbook,Srijith,https://avatars.discourse-cdn.com/v4/letter/s/90db22/{size}.png,False,2
14665,annelisa-buidlbox,Annelisa,https://avatars.discourse-cdn.com/v4/letter/a/ec9cab/{size}.png,False,0
11673,Manugotsuka,Manugotsuka | SEED Latam,/user_avatar/forum.arbitrum.foundation/manugotsuka/{size}/2604_2.png,False,2
7290,coinflip,coinflipcanada,/user_avatar/forum.arbitrum.foundation/coinflip/{size}/4041_2.png,False,2
9286,ZER8,ZER8,/user_avatar/forum.arbitrum.foundation/zer8/{size}/2285_2.png,False,2
14064,casperBGD,,https://avatars.discourse-cdn.com/v4/letter/c/7ea924/{size}.png,False,1
14593,CoinRuay,,/user_avatar/forum.arbitrum.foundation/coinruay/{size}/6130_2.png,False,0
14458,KarlaGod,KarlaGod,/user_avatar/forum.arbitrum.foundation/karlagod/{size}/5931_2.png,False,1
14384,SeriousPeople,,/user_avatar/forum.arbitrum.foundation/seriouspeople/{size}/6409_2.png,False,1
12587,SeriousIan,Ian,https://avatars.discourse-cdn.com/v4/letter/s/848f3c/{size}.png,False,1
14526,zen,pan,https://avatars.discourse-cdn.com/v4/letter/z/7c8e57/{size}.png,False,0
12778,teddy-notional,,/user_avatar/forum.arbitrum.foundation/teddy-notional/{size}/4765_2.png,False,2
13635,BigBen,,/user_avatar/forum.arbitrum.foundation/bigben/{size}/4647_2.png,False,2
13752,englandzz,England | Curia,/user_avatar/forum.arbitrum.foundation/englandzz/{size}/4817_2.png,False,2
13798,patheboi,,/user_avatar/forum.arbitrum.foundation/patheboi/{size}/4896_2.png,False,1
12550,brisket,,https://avatars.discourse-cdn.com/v4/letter/b/c77e96/{size}.png,False,2
11579,shawn16400,Shawn,/user_avatar/forum.arbitrum.foundation/shawn16400/{size}/2391_2.png,False,2
12801,feems,,https://avatars.discourse-cdn.com/v4/letter/f/41988e/{size}.png,False,2
11269,0xRamen,,/user_avatar/forum.arbitrum.foundation/0xramen/{size}/4685_2.png,False,1
13112,blazedbison,blazed bison,/user_avatar/forum.arbitrum.foundation/blazedbison/{size}/4096_2.png,False,2
13491,SavvyDAO,Savvy DAO,/user_avatar/forum.arbitrum.foundation/savvydao/{size}/4578_2.png,False,2
12648,sahijeevan,sahijeevan,/user_avatar/forum.arbitrum.foundation/sahijeevan/{size}/3415_2.png,False,2
7277,limes,limes.eth,/user_avatar/forum.arbitrum.foundation/limes/{size}/1085_2.png,False,2
13869,Sminem,,https://avatars.discourse-cdn.com/v4/letter/s/f04885/{size}.png,False,0
13874,vxToasted,veToasted,https://avatars.discourse-cdn.com/v4/letter/v/977dab/{size}.png,False,0
12703,NFTEarth,NFTEarth,/user_avatar/forum.arbitrum.foundation/nftearth/{size}/3484_2.png,False,2
2073,0xWeston,Weston Nelson,/user_avatar/forum.arbitrum.foundation/0xweston/{size}/4830_2.png,False,2
12734,GrantScams,,https://avatars.discourse-cdn.com/v4/letter/g/e0b2c6/{size}.png,False,2
11957,North,North,/user_avatar/forum.arbitrum.foundation/north/{size}/3588_2.png,False,2
13200,Midgetwhale,,https://avatars.discourse-cdn.com/v4/letter/m/eb8c5e/{size}.png,False,2
12905,SnF_NFT-Fi_Leo,Leo,https://avatars.discourse-cdn.com/v4/letter/s/cab0a1/{size}.png,False,1
12735,padzank,padzank | Thales,/user_avatar/forum.arbitrum.foundation/padzank/{size}/5852_2.png,False,2
13793,JoePadawan1,Joe,https://avatars.discourse-cdn.com/v4/letter/j/a6a055/{size}.png,False,0
10298,Dicaso,Dicaso,/user_avatar/forum.arbitrum.foundation/dicaso/{size}/4361_2.png,False,1
12717,0xMaestro,Maestro,https://avatars.discourse-cdn.com/v4/letter/0/76d3ee/{size}.png,False,1
13783,wyotechgov,Wyo Tech Gov,/user_avatar/forum.arbitrum.foundation/wyotechgov/{size}/4846_2.png,False,0
583,AssetBackedNFTs,:),/user_avatar/forum.arbitrum.foundation/assetbackednfts/{size}/584_2.png,False,2
10318,stonecoldpat,Patrick McCorry,/user_avatar/forum.arbitrum.foundation/stonecoldpat/{size}/1735_2.png,True,4
12436,Vaultka,Vaultka,/user_avatar/forum.arbitrum.foundation/vaultka/{size}/3249_2.png,False,2
12854,IgnorantC,,https://avatars.discourse-cdn.com/v4/letter/i/c68b51/{size}.png,False,0
11824,mfer,,/user_avatar/forum.arbitrum.foundation/mfer/{size}/2555_2.png,False,2
11437,PSY,PSY,/user_avatar/forum.arbitrum.foundation/psy/{size}/3976_2.png,False,1
13258,sagarvai,sagar,https://avatars.discourse-cdn.com/v4/letter/s/f6c823/{size}.png,False,1
12143,relied,,/user_avatar/forum.arbitrum.foundation/relied/{size}/2860_2.png,False,1
13073,543,,https://avatars.discourse-cdn.com/v4/letter/5/57b2e6/{size}.png,False,1
13404,blarthy,Arthur,https://avatars.discourse-cdn.com/v4/letter/b/b5e925/{size}.png,False,0
1761,mhiztasolid,Victor Okeke,/user_avatar/forum.arbitrum.foundation/mhiztasolid/{size}/217_2.png,False,2
11927,jerame20,Jeremy,/user_avatar/forum.arbitrum.foundation/jerame20/{size}/2987_2.png,False,2
12026,Sinkas,Anastassis Oikonomopoulos,/user_avatar/forum.arbitrum.foundation/sinkas/{size}/2958_2.png,False,2
12268,Kingsteve,King steve,https://avatars.discourse-cdn.com/v4/letter/k/a587f6/{size}.png,False,2
10266,lindsey,,/user_avatar/forum.arbitrum.foundation/lindsey/{size}/2975_2.png,False,2
12217,maxdesalle,Maxime Desalle,/user_avatar/forum.arbitrum.foundation/maxdesalle/{size}/2950_2.png,False,1
7059,Eldari,Eldari Janashia,https://avatars.discourse-cdn.com/v4/letter/e/8dc957/{size}.png,False,0
12303,eBaykc,,https://avatars.discourse-cdn.com/v4/letter/e/35a633/{size}.png,False,0
12263,romang86,Roman Giler,/user_avatar/forum.arbitrum.foundation/romang86/{size}/5179_2.png,False,2
12265,ChefAlec,Alec,https://avatars.discourse-cdn.com/v4/letter/c/f19dbf/{size}.png,False,0
2634,rekt,,/user_avatar/forum.arbitrum.foundation/rekt/{size}/3037_2.png,False,1
10682,UGBOMHE,,https://avatars.discourse-cdn.com/v4/letter/u/74df32/{size}.png,False,0
9594,Castun,Castun Mutorcs,/user_avatar/forum.arbitrum.foundation/castun/{size}/1620_2.png,False,2
